id,trade_date,fixed_asset_id,asset_detail_id,beginning_amt,acquisition,depreciation,disposal,net_book_value
BF00012624,2024-04-18,FA10061,AD10061,46957.7,23.44,5.88,2.6,46972.66
BF00012625,2024-04-19,FA10061,AD10061,46972.66,17.8,42.23,0.85,46947.38
BF00012626,2024-04-22,FA10061,AD10061,46947.38,17.91,16.64,0.09,46948.56
BF00012627,2024-04-23,FA10061,AD10061,46948.56,29.77,19.05,1.9,46957.38
BF00012628,2024-04-24,FA10061,AD10061,46957.38,4.22,34.94,0.67,46925.99
BF00012629,2024-04-25,FA10061,AD10061,46925.99,2.86,4.22,2.04,46922.59
BF00012630,2024-04-26,FA10061,AD10061,46922.59,3.86,33.72,0.01,46892.72
BF00012631,2024-04-29,FA10061,AD10061,46892.72,38.06,49.32,2.07,46879.39
BF00012632,2024-04-30,FA10061,AD10061,46879.39,35.45,5.06,0.19,46909.59
BF00012633,2024-05-01,FA10061,AD10061,46909.59,26.79,13.66,2.34,46920.38
BF00012634,2024-05-02,FA10061,AD10061,46920.38,17.11,0.74,1.73,46935.02
BF00012635,2024-05-03,FA10061,AD10061,46935.02,3.25,27.96,0.43,46909.88
BF00012636,2024-05-06,FA10061,AD10061,46909.88,31.39,39.46,1.35,46900.46
BF00012637,2024-05-07,FA10061,AD10061,46900.46,7.24,50.01,1.34,46856.35
BF00012638,2024-05-08,FA10061,AD10061,46856.35,10.43,19.87,2.34,46844.57
BF00012639,2024-05-09,FA10061,AD10061,46844.57,32.15,8.03,1.42,46867.27
BF00012640,2024-05-10,FA10061,AD10061,46867.27,9.84,1.57,1.46,46874.08
BF00012641,2024-05-13,FA10061,AD10061,46874.08,32.29,17.54,0.85,46887.98
BF00012642,2024-05-14,FA10061,AD10061,46887.98,30.05,27.65,1.94,46888.44
BF00012643,2024-05-15,FA10061,AD10061,46888.44,32.01,48.62,0.13,46871.7
BF00012644,2024-05-16,FA10061,AD10061,46871.7,25.78,11.68,2.58,46883.22
BF00012645,2024-05-17,FA10061,AD10061,46883.22,13.46,42.17,1.61,46852.9
BF00012646,2024-05-20,FA10061,AD10061,46852.9,24.97,25.96,2.25,46849.66
BF00012647,2024-05-21,FA10061,AD10061,46849.66,31.7,46.83,2.08,46832.45
BF00012648,2024-05-22,FA10061,AD10061,46832.45,28.65,46.59,0.58,46813.93
BF00012649,2024-05-23,FA10061,AD10061,46813.93,32.96,46.3,0.77,46799.82
BF00012650,2024-05-24,FA10061,AD10061,46799.82,37.61,21.66,0.74,46815.03
BF00012651,2024-05-28,FA10061,AD10061,46815.03,26.39,18.69,0.6,46822.13
BF00012652,2024-05-29,FA10061,AD10061,46822.13,35.49,11.19,0.04,46846.39
BF00012653,2024-05-30,FA10061,AD10061,46846.39,10.39,12.33,2.2,46842.25
BF00012654,2024-05-31,FA10061,AD10061,46842.25,37.22,33.26,1.43,46844.78
BF00012655,2024-06-03,FA10061,AD10061,46844.78,34.81,51.92,1.57,46826.1
BF00012656,2024-06-04,FA10061,AD10061,46826.1,1.58,32.71,1.31,46793.66
BF00012657,2024-06-05,FA10061,AD10061,46793.66,22.58,22.26,0.33,46793.65
BF00012658,2024-06-06,FA10061,AD10061,46793.65,19.23,13.09,1.16,46798.63
BF00012659,2024-06-07,FA10061,AD10061,46798.63,31.19,35.19,0.78,46793.85
BF00012660,2024-06-10,FA10061,AD10061,46793.85,4.83,11.39,2.37,46784.92
BF00012661,2024-06-11,FA10061,AD10061,46784.92,20.17,5.04,1.87,46798.18
BF00012662,2024-06-12,FA10061,AD10061,46798.18,19.17,5.05,0.43,46811.87
BF00012663,2024-06-13,FA10061,AD10061,46811.87,15.12,45.91,1.87,46779.21
BF00012664,2024-06-14,FA10061,AD10061,46779.21,37.94,20.63,1.46,46795.06
BF00012665,2024-06-17,FA10061,AD10061,46795.06,20.63,50.76,0.22,46764.71
BF00012666,2024-06-18,FA10061,AD10061,46764.71,15.8,26.81,0.19,46753.51
BF00012667,2024-06-20,FA10061,AD10061,46753.51,32.75,37.33,0.39,46748.54
BF00012668,2024-06-21,FA10061,AD10061,46748.54,5.32,44.64,2.16,46707.06
BF00012669,2024-06-24,FA10061,AD10061,46707.06,11.0,47.2,2.21,46668.65
BF00012670,2024-06-25,FA10061,AD10061,46668.65,10.66,8.77,1.62,46668.92
BF00012671,2024-06-26,FA10061,AD10061,46668.92,35.7,11.7,0.04,46692.88
BF00012672,2024-06-27,FA10061,AD10061,46692.88,33.66,8.1,0.84,46717.6
BF00012673,2024-06-28,FA10061,AD10061,46717.6,23.2,24.05,1.07,46715.68
BF00012674,2024-07-01,FA10061,AD10061,46715.68,12.22,8.37,0.76,46718.77
BF00012675,2024-07-02,FA10061,AD10061,46718.77,17.9,35.13,1.55,46699.99
BF00012676,2024-07-03,FA10061,AD10061,46699.99,21.84,19.59,0.17,46702.07
BF00012677,2024-07-05,FA10061,AD10061,46702.07,20.65,52.04,0.05,46670.63
BF00012678,2024-07-08,FA10061,AD10061,46670.63,9.79,44.08,1.56,46634.78
BF00012679,2024-07-09,FA10061,AD10061,46634.78,4.99,39.1,0.7,46599.97
BF00012680,2024-07-10,FA10061,AD10061,46599.97,34.7,37.18,1.83,46595.66
BF00012681,2024-07-11,FA10061,AD10061,46595.66,24.5,2.14,2.07,46615.95
BF00012682,2024-07-12,FA10061,AD10061,46615.95,5.55,4.52,1.63,46615.35
BF00012683,2024-07-15,FA10061,AD10061,46615.35,37.85,23.33,2.63,46627.24
BF00012684,2024-07-16,FA10061,AD10061,46627.24,15.73,49.37,1.71,46591.89
BF00012685,2024-07-17,FA10061,AD10061,46591.89,28.03,5.08,2.06,46612.78
BF00012686,2024-07-18,FA10061,AD10061,46612.78,6.76,22.68,1.71,46595.15
BF00012687,2024-07-19,FA10061,AD10061,46595.15,35.67,42.85,2.14,46585.83
BF00012688,2024-07-22,FA10061,AD10061,46585.83,3.03,17.26,1.04,46570.56
BF00012689,2024-07-23,FA10061,AD10061,46570.56,36.55,50.17,1.16,46555.78
BF00012690,2024-07-24,FA10061,AD10061,46555.78,27.8,50.45,0.89,46532.24
BF00012691,2024-07-25,FA10061,AD10061,46532.24,8.69,3.08,1.53,46536.32
BF00012692,2024-07-26,FA10061,AD10061,46536.32,6.92,33.27,1.0,46508.97
BF00012693,2024-07-29,FA10061,AD10061,46508.97,32.01,7.86,2.63,46530.49
BF00012694,2024-07-30,FA10061,AD10061,46530.49,1.53,23.81,1.6,46506.61
BF00012695,2024-07-31,FA10061,AD10061,46506.61,4.37,48.46,0.89,46461.63
BF00012696,2024-08-01,FA10061,AD10061,46461.63,25.73,3.96,1.35,46482.05
BF00012697,2024-08-02,FA10061,AD10061,46482.05,2.96,50.6,2.08,46432.33
BF00012698,2024-08-05,FA10061,AD10061,46432.33,20.69,53.68,2.15,46397.19
BF00012699,2024-08-06,FA10061,AD10061,46397.19,21.95,36.18,1.7,46381.26
BF00012700,2024-08-07,FA10061,AD10061,46381.26,0.68,19.23,0.01,46362.7
BF00012701,2024-08-08,FA10061,AD10061,46362.7,14.42,13.55,2.31,46361.26
BF00012702,2024-08-09,FA10061,AD10061,46361.26,1.09,23.35,2.42,46336.58
BF00012703,2024-08-12,FA10061,AD10061,46336.58,36.97,9.71,2.32,46361.52
BF00012704,2024-08-13,FA10061,AD10061,46361.52,8.23,1.08,1.79,46366.88
BF00012705,2024-08-14,FA10061,AD10061,46366.88,26.37,3.39,0.07,46389.79
BF00012706,2024-08-15,FA10061,AD10061,46389.79,25.76,35.82,2.53,46377.2
BF00012707,2024-08-16,FA10061,AD10061,46377.2,29.53,1.12,0.18,46405.43
BF00012708,2024-08-19,FA10061,AD10061,46405.43,12.82,16.27,0.4,46401.58
BF00012709,2024-08-20,FA10061,AD10061,46401.58,7.05,36.51,1.67,46370.45
BF00012710,2024-08-21,FA10061,AD10061,46370.45,20.28,9.43,1.23,46380.07
BF00012711,2024-08-22,FA10061,AD10061,46380.07,26.55,17.94,2.01,46386.67
BF00012712,2024-08-23,FA10061,AD10061,46386.67,28.88,1.7,1.68,46412.17
BF00012713,2024-08-26,FA10061,AD10061,46412.17,1.87,6.07,0.01,46407.96
BF00012714,2024-08-27,FA10061,AD10061,46407.96,28.78,12.2,1.71,46422.83
BF00012715,2024-08-28,FA10061,AD10061,46422.83,4.3,6.81,2.28,46418.04
BF00012716,2024-08-29,FA10061,AD10061,46418.04,20.06,25.48,2.27,46410.35
BF00012717,2024-08-30,FA10061,AD10061,46410.35,21.24,6.85,0.42,46424.32
BF00012718,2024-09-03,FA10061,AD10061,46424.32,4.86,16.47,0.92,46411.79
BF00012719,2024-09-04,FA10061,AD10061,46411.79,36.86,39.06,0.32,46409.27
BF00012720,2024-09-05,FA10061,AD10061,46409.27,24.4,35.29,2.0,46396.38
BF00012721,2024-09-06,FA10061,AD10061,46396.38,8.56,20.67,1.67,46382.6
BF00012722,2024-09-09,FA10061,AD10061,46382.6,1.95,50.26,1.29,46333.0
BF00012723,2024-09-10,FA10061,AD10061,46333.0,29.63,42.49,0.8,46319.34
BF00012724,2024-09-11,FA10061,AD10061,46319.34,32.17,32.77,2.09,46316.65
BF00012725,2024-09-12,FA10061,AD10061,46316.65,3.47,23.58,2.11,46294.43
BF00012726,2024-09-13,FA10061,AD10061,46294.43,9.84,3.24,1.31,46299.72
BF00012727,2024-09-16,FA10061,AD10061,46299.72,24.56,22.29,0.33,46301.66
BF00012728,2024-09-17,FA10061,AD10061,46301.66,16.02,29.43,1.24,46287.01
BF00012729,2024-09-18,FA10061,AD10061,46287.01,13.1,53.49,2.38,46244.24
BF00012730,2024-09-19,FA10061,AD10061,46244.24,16.23,51.37,1.55,46207.55
BF00012731,2024-09-20,FA10061,AD10061,46207.55,19.32,6.06,2.01,46218.8
BF00012732,2024-09-23,FA10061,AD10061,46218.8,7.06,52.86,0.78,46172.22
BF00012733,2024-09-24,FA10061,AD10061,46172.22,14.84,40.73,0.91,46145.42
BF00012734,2024-09-25,FA10061,AD10061,46145.42,2.67,36.81,0.31,46110.97
BF00012735,2024-09-26,FA10061,AD10061,46110.97,0.23,48.77,0.91,46061.52
BF00012736,2024-09-27,FA10061,AD10061,46061.52,37.29,17.55,0.45,46080.81
BF00012737,2024-09-30,FA10061,AD10061,46080.81,2.1,21.55,1.43,46059.93
BF00012738,2024-10-01,FA10061,AD10061,46059.93,1.66,47.01,1.05,46013.53
BF00012739,2024-10-02,FA10061,AD10061,46013.53,34.03,5.61,2.22,46039.73
BF00012740,2024-10-03,FA10061,AD10061,46039.73,37.32,38.28,1.02,46037.75
BF00012741,2024-10-04,FA10061,AD10061,46037.75,32.29,43.71,0.57,46025.76
BF00012742,2024-10-07,FA10061,AD10061,46025.76,5.34,47.78,0.22,45983.1
BF00012743,2024-10-08,FA10061,AD10061,45983.1,24.45,11.83,0.67,45995.05
BF00012744,2024-10-09,FA10061,AD10061,45995.05,26.65,36.67,1.86,45983.17
BF00012745,2024-10-10,FA10061,AD10061,45983.17,29.51,4.63,1.67,46006.38
BF00012746,2024-10-11,FA10061,AD10061,46006.38,4.32,46.47,1.65,45962.58
BF00012747,2024-10-14,FA10061,AD10061,45962.58,14.94,26.01,2.28,45949.23
BF00012748,2024-10-15,FA10061,AD10061,45949.23,10.56,33.69,0.67,45925.43
BF00012749,2024-10-16,FA10061,AD10061,45925.43,25.03,45.96,1.25,45903.25
BF00012750,2024-10-17,FA10061,AD10061,45903.25,13.14,27.31,0.45,45888.63
BF00012751,2024-10-18,FA10061,AD10061,45888.63,19.46,27.46,0.58,45880.05
BF00012752,2024-10-21,FA10061,AD10061,45880.05,23.95,25.08,0.99,45877.93
BF00012753,2024-10-22,FA10061,AD10061,45877.93,33.1,32.42,1.88,45876.73
BF00012754,2024-10-23,FA10061,AD10061,45876.73,35.21,38.72,2.22,45871.0
BF00012755,2024-10-24,FA10061,AD10061,45871.0,26.51,43.46,0.82,45853.23
BF00012756,2024-10-25,FA10061,AD10061,45853.23,5.98,1.61,1.06,45856.54
BF00012757,2024-10-28,FA10061,AD10061,45856.54,33.99,18.79,2.36,45869.38
BF00012758,2024-10-29,FA10061,AD10061,45869.38,7.82,23.35,2.08,45851.77
BF00012759,2024-10-30,FA10061,AD10061,45851.77,2.03,5.33,1.84,45846.63
BF00012760,2024-10-31,FA10061,AD10061,45846.63,16.72,40.57,1.08,45821.7
BF00012761,2024-11-01,FA10061,AD10061,45821.7,26.18,28.22,0.91,45818.75
BF00012762,2024-11-04,FA10061,AD10061,45818.75,5.71,0.1,1.93,45822.43
BF00012763,2024-11-05,FA10061,AD10061,45822.43,11.45,34.08,0.25,45799.55
BF00012764,2024-11-06,FA10061,AD10061,45799.55,3.06,18.3,1.45,45782.86
BF00012765,2024-11-07,FA10061,AD10061,45782.86,23.64,39.24,0.16,45767.1
BF00012766,2024-11-08,FA10061,AD10061,45767.1,27.08,9.7,1.66,45782.82
BF00012767,2024-11-11,FA10061,AD10061,45782.82,19.87,0.07,1.51,45801.11
BF00012768,2024-11-12,FA10061,AD10061,45801.11,16.99,4.69,0.16,45813.25
BF00012769,2024-11-13,FA10061,AD10061,45813.25,32.41,23.77,1.12,45820.77
BF00012770,2024-11-14,FA10061,AD10061,45820.77,16.03,40.38,0.51,45795.91
BF00012771,2024-11-15,FA10061,AD10061,45795.91,16.89,32.6,2.12,45778.08
BF00012772,2024-11-18,FA10061,AD10061,45778.08,22.07,0.81,2.43,45796.91
BF00012773,2024-11-19,FA10061,AD10061,45796.91,26.91,31.93,0.84,45791.05
BF00012774,2024-11-20,FA10061,AD10061,45791.05,29.71,26.03,0.08,45794.65
BF00012775,2024-11-21,FA10061,AD10061,45794.65,1.56,43.0,2.39,45750.82
BF00012776,2024-11-22,FA10061,AD10061,45750.82,32.54,13.85,2.25,45767.26
BF00012777,2024-11-25,FA10061,AD10061,45767.26,17.26,38.81,2.12,45743.59
BF00012778,2024-11-26,FA10061,AD10061,45743.59,34.64,34.1,0.95,45743.18
BF00012779,2024-11-27,FA10061,AD10061,45743.18,20.51,33.63,0.21,45729.85
BF00012780,2024-11-29,FA10061,AD10061,45729.85,18.19,21.89,2.59,45723.56
BF00012781,2024-12-02,FA10061,AD10061,45723.56,7.47,0.69,1.31,45729.03
BF00012782,2024-12-03,FA10061,AD10061,45729.03,17.96,10.13,0.95,45735.91
BF00012783,2024-12-04,FA10061,AD10061,45735.91,18.85,45.57,2.07,45707.12
BF00012784,2024-12-05,FA10061,AD10061,45707.12,34.2,33.3,1.78,45706.24
BF00012785,2024-12-06,FA10061,AD10061,45706.24,33.92,31.21,0.11,45708.84
BF00012786,2024-12-09,FA10061,AD10061,45708.84,18.6,28.38,2.55,45696.51
BF00012787,2024-12-10,FA10061,AD10061,45696.51,33.17,4.15,1.48,45724.05
BF00012788,2024-12-11,FA10061,AD10061,45724.05,32.67,18.77,0.5,45737.45
BF00012789,2024-12-12,FA10061,AD10061,45737.45,36.26,33.42,0.04,45740.25
BF00012790,2024-12-13,FA10061,AD10061,45740.25,13.83,6.78,1.47,45745.83
BF00012791,2024-12-16,FA10061,AD10061,45745.83,8.11,49.71,1.58,45702.65
BF00012792,2024-12-17,FA10061,AD10061,45702.65,36.09,3.92,0.27,45734.55
BF00012793,2024-12-18,FA10061,AD10061,45734.55,22.36,36.69,1.45,45718.77
BF00012794,2024-12-19,FA10061,AD10061,45718.77,17.84,16.26,1.15,45719.2
BF00012795,2024-12-20,FA10061,AD10061,45719.2,15.73,46.62,1.16,45687.15
BF00012796,2024-12-23,FA10061,AD10061,45687.15,3.24,44.63,2.6,45643.16
BF00012797,2024-12-24,FA10061,AD10061,45643.16,7.8,17.99,0.79,45632.18
BF00012798,2024-12-26,FA10061,AD10061,45632.18,11.15,24.94,2.35,45616.04
BF00012799,2024-12-27,FA10061,AD10061,45616.04,21.08,51.77,0.92,45584.43
BF00012800,2024-12-30,FA10061,AD10061,45584.43,19.76,32.81,0.48,45570.9
BF00012801,2024-12-31,FA10061,AD10061,45570.9,20.73,0.25,0.38,45591.0
BF00012802,2022-01-03,FA10062,AD10062,62588.0,51.19,31.2,6.34,62601.65
BF00012803,2022-01-04,FA10062,AD10062,62601.65,1.27,76.52,10.67,62515.73
BF00012804,2022-01-05,FA10062,AD10062,62515.73,11.93,128.16,8.07,62391.43
BF00012805,2022-01-06,FA10062,AD10062,62391.43,18.53,140.13,5.3,62264.53
BF00012806,2022-01-07,FA10062,AD10062,62264.53,35.74,41.19,7.43,62251.65
BF00012807,2022-01-10,FA10062,AD10062,62251.65,20.45,70.95,3.54,62197.61
BF00012808,2022-01-11,FA10062,AD10062,62197.61,1.11,133.37,1.07,62064.28
BF00012809,2022-01-12,FA10062,AD10062,62064.28,28.13,156.43,5.96,61930.02
BF00012810,2022-01-13,FA10062,AD10062,61930.02,48.13,134.48,0.84,61842.83
BF00012811,2022-01-14,FA10062,AD10062,61842.83,48.24,78.17,14.15,61798.75
BF00012812,2022-01-18,FA10062,AD10062,61798.75,53.96,137.68,6.47,61708.56
BF00012813,2022-01-19,FA10062,AD10062,61708.56,18.63,111.81,12.75,61602.63
BF00012814,2022-01-20,FA10062,AD10062,61602.63,6.66,17.96,13.75,61577.58
BF00012815,2022-01-21,FA10062,AD10062,61577.58,3.78,13.31,6.49,61561.56
BF00012816,2022-01-24,FA10062,AD10062,61561.56,47.18,148.14,6.07,61454.53
BF00012817,2022-01-25,FA10062,AD10062,61454.53,40.71,146.27,12.91,61336.06
BF00012818,2022-01-26,FA10062,AD10062,61336.06,34.15,72.52,0.5,61297.19
BF00012819,2022-01-27,FA10062,AD10062,61297.19,27.03,104.72,7.04,61212.46
BF00012820,2022-01-28,FA10062,AD10062,61212.46,24.89,48.23,3.88,61185.24
BF00012821,2022-01-31,FA10062,AD10062,61185.24,26.88,110.98,10.88,61090.26
BF00012822,2022-02-01,FA10062,AD10062,61090.26,19.8,70.6,12.09,61027.37
BF00012823,2022-02-02,FA10062,AD10062,61027.37,25.83,55.14,8.96,60989.1
BF00012824,2022-02-03,FA10062,AD10062,60989.1,11.45,69.71,5.88,60924.96
BF00012825,2022-02-04,FA10062,AD10062,60924.96,6.41,72.08,8.02,60851.27
BF00012826,2022-02-07,FA10062,AD10062,60851.27,11.5,149.17,8.29,60705.31
BF00012827,2022-02-08,FA10062,AD10062,60705.31,52.84,140.03,9.18,60608.94
BF00012828,2022-02-09,FA10062,AD10062,60608.94,53.91,30.76,13.32,60618.77
BF00012829,2022-02-10,FA10062,AD10062,60618.77,40.89,44.06,3.6,60612.0
BF00012830,2022-02-11,FA10062,AD10062,60612.0,45.56,47.37,2.91,60607.28
BF00012831,2022-02-14,FA10062,AD10062,60607.28,5.64,1.83,2.75,60608.34
BF00012832,2022-02-15,FA10062,AD10062,60608.34,6.69,83.93,10.07,60521.03
BF00012833,2022-02-16,FA10062,AD10062,60521.03,5.04,76.37,13.07,60436.63
BF00012834,2022-02-17,FA10062,AD10062,60436.63,3.44,19.72,4.72,60415.63
BF00012835,2022-02-18,FA10062,AD10062,60415.63,40.67,156.68,6.08,60293.54
BF00012836,2022-02-22,FA10062,AD10062,60293.54,3.07,120.45,13.99,60162.17
BF00012837,2022-02-23,FA10062,AD10062,60162.17,51.64,28.97,2.1,60182.74
BF00012838,2022-02-24,FA10062,AD10062,60182.74,35.59,111.6,12.71,60094.02
BF00012839,2022-02-25,FA10062,AD10062,60094.02,9.3,53.9,13.86,60035.56
BF00012840,2022-02-28,FA10062,AD10062,60035.56,44.49,100.13,11.55,59968.37
BF00012841,2022-03-01,FA10062,AD10062,59968.37,44.82,74.44,4.86,59933.89
BF00012842,2022-03-02,FA10062,AD10062,59933.89,30.68,21.97,9.44,59933.16
BF00012843,2022-03-03,FA10062,AD10062,59933.16,4.95,72.8,4.21,59861.1
BF00012844,2022-03-04,FA10062,AD10062,59861.1,21.81,152.16,1.75,59729.0
BF00012845,2022-03-07,FA10062,AD10062,59729.0,29.85,118.37,1.55,59638.93
BF00012846,2022-03-08,FA10062,AD10062,59638.93,40.47,99.14,0.13,59580.13
BF00012847,2022-03-09,FA10062,AD10062,59580.13,16.24,133.47,14.13,59448.77
BF00012848,2022-03-10,FA10062,AD10062,59448.77,47.51,131.12,9.46,59355.7
BF00012849,2022-03-11,FA10062,AD10062,59355.7,13.64,140.54,4.64,59224.16
BF00012850,2022-03-14,FA10062,AD10062,59224.16,54.32,17.22,8.37,59252.89
BF00012851,2022-03-15,FA10062,AD10062,59252.89,6.26,20.48,8.94,59229.73
BF00012852,2022-03-16,FA10062,AD10062,59229.73,45.33,126.4,2.64,59146.02
BF00012853,2022-03-17,FA10062,AD10062,59146.02,7.19,157.49,4.17,58991.55
BF00012854,2022-03-18,FA10062,AD10062,58991.55,41.32,89.01,7.91,58935.95
BF00012855,2022-03-21,FA10062,AD10062,58935.95,46.92,152.57,12.13,58818.17
BF00012856,2022-03-22,FA10062,AD10062,58818.17,17.03,104.87,1.87,58728.46
BF00012857,2022-03-23,FA10062,AD10062,58728.46,5.51,13.5,12.4,58708.07
BF00012858,2022-03-24,FA10062,AD10062,58708.07,54.41,146.56,8.8,58607.12
BF00012859,2022-03-25,FA10062,AD10062,58607.12,52.84,132.78,7.07,58520.11
BF00012860,2022-03-28,FA10062,AD10062,58520.11,41.18,84.78,2.08,58474.43
BF00012861,2022-03-29,FA10062,AD10062,58474.43,21.03,117.7,7.94,58369.82
BF00012862,2022-03-30,FA10062,AD10062,58369.82,7.31,55.62,5.11,58316.4
BF00012863,2022-03-31,FA10062,AD10062,58316.4,22.75,97.43,2.73,58238.99
BF00012864,2022-04-01,FA10062,AD10062,58238.99,39.2,65.38,12.71,58200.1
BF00012865,2022-04-04,FA10062,AD10062,58200.1,8.29,83.41,6.65,58118.33
BF00012866,2022-04-05,FA10062,AD10062,58118.33,0.91,100.72,1.15,58017.37
BF00012867,2022-04-06,FA10062,AD10062,58017.37,49.19,8.52,4.36,58053.68
BF00012868,2022-04-07,FA10062,AD10062,58053.68,38.09,15.19,2.62,58073.96
BF00012869,2022-04-08,FA10062,AD10062,58073.96,37.76,13.04,13.57,58085.11
BF00012870,2022-04-11,FA10062,AD10062,58085.11,51.54,94.13,3.51,58039.01
BF00012871,2022-04-12,FA10062,AD10062,58039.01,28.33,65.33,7.32,57994.69
BF00012872,2022-04-13,FA10062,AD10062,57994.69,17.31,79.12,10.77,57922.11
BF00012873,2022-04-14,FA10062,AD10062,57922.11,49.49,79.16,2.29,57890.15
BF00012874,2022-04-18,FA10062,AD10062,57890.15,53.64,6.4,6.32,57931.07
BF00012875,2022-04-19,FA10062,AD10062,57931.07,1.11,125.96,9.44,57796.78
BF00012876,2022-04-20,FA10062,AD10062,57796.78,17.99,110.87,12.74,57691.16
BF00012877,2022-04-21,FA10062,AD10062,57691.16,19.72,108.84,9.45,57592.59
BF00012878,2022-04-22,FA10062,AD10062,57592.59,6.05,5.42,1.16,57592.06
BF00012879,2022-04-25,FA10062,AD10062,57592.06,12.06,103.12,4.65,57496.35
BF00012880,2022-04-26,FA10062,AD10062,57496.35,1.33,79.18,5.07,57413.43
BF00012881,2022-04-27,FA10062,AD10062,57413.43,37.9,120.34,5.61,57325.38
BF00012882,2022-04-28,FA10062,AD10062,57325.38,5.82,15.33,13.6,57302.27
BF00012883,2022-04-29,FA10062,AD10062,57302.27,48.3,118.15,0.52,57231.9
BF00012884,2022-05-02,FA10062,AD10062,57231.9,31.78,152.16,4.37,57107.15
BF00012885,2022-05-03,FA10062,AD10062,57107.15,19.38,134.65,7.11,56984.77
BF00012886,2022-05-04,FA10062,AD10062,56984.77,44.02,141.48,1.25,56886.06
BF00012887,2022-05-05,FA10062,AD10062,56886.06,35.41,11.99,6.99,56902.49
BF00012888,2022-05-06,FA10062,AD10062,56902.49,40.98,83.8,1.55,56858.12
BF00012889,2022-05-09,FA10062,AD10062,56858.12,47.76,39.03,12.1,56854.75
BF00012890,2022-05-10,FA10062,AD10062,56854.75,43.95,86.22,3.9,56808.58
BF00012891,2022-05-11,FA10062,AD10062,56808.58,42.4,111.8,7.56,56731.62
BF00012892,2022-05-12,FA10062,AD10062,56731.62,39.71,118.17,8.93,56644.23
BF00012893,2022-05-13,FA10062,AD10062,56644.23,20.54,156.89,4.42,56503.46
BF00012894,2022-05-16,FA10062,AD10062,56503.46,35.47,151.52,5.08,56382.33
BF00012895,2022-05-17,FA10062,AD10062,56382.33,30.78,39.11,7.38,56366.62
BF00012896,2022-05-18,FA10062,AD10062,56366.62,52.43,144.87,11.64,56262.54
BF00012897,2022-05-19,FA10062,AD10062,56262.54,27.26,139.87,6.54,56143.39
BF00012898,2022-05-20,FA10062,AD10062,56143.39,12.07,114.46,7.09,56033.91
BF00012899,2022-05-23,FA10062,AD10062,56033.91,24.91,40.77,8.61,56009.44
BF00012900,2022-05-24,FA10062,AD10062,56009.44,22.56,29.79,6.14,55996.07
BF00012901,2022-05-25,FA10062,AD10062,55996.07,25.49,68.92,10.49,55942.15
BF00012902,2022-05-26,FA10062,AD10062,55942.15,31.62,6.18,0.07,55967.52
BF00012903,2022-05-27,FA10062,AD10062,55967.52,51.59,44.92,6.98,55967.21
BF00012904,2022-05-31,FA10062,AD10062,55967.21,15.3,11.61,13.33,55957.57
BF00012905,2022-06-01,FA10062,AD10062,55957.57,52.74,82.99,8.9,55918.42
BF00012906,2022-06-02,FA10062,AD10062,55918.42,42.42,97.55,7.03,55856.26
BF00012907,2022-06-03,FA10062,AD10062,55856.26,9.95,17.61,11.15,55837.45
BF00012908,2022-06-06,FA10062,AD10062,55837.45,15.26,138.28,5.68,55708.75
BF00012909,2022-06-07,FA10062,AD10062,55708.75,49.48,15.32,6.75,55736.16
BF00012910,2022-06-08,FA10062,AD10062,55736.16,43.61,62.69,2.82,55714.26
BF00012911,2022-06-09,FA10062,AD10062,55714.26,7.8,79.27,1.79,55641.0
BF00012912,2022-06-10,FA10062,AD10062,55641.0,31.81,92.11,0.37,55580.33
BF00012913,2022-06-13,FA10062,AD10062,55580.33,15.07,50.49,10.57,55534.34
BF00012914,2022-06-14,FA10062,AD10062,55534.34,34.27,112.83,6.76,55449.02
BF00012915,2022-06-15,FA10062,AD10062,55449.02,9.45,54.01,13.57,55390.89
BF00012916,2022-06-16,FA10062,AD10062,55390.89,19.15,39.98,2.55,55367.51
BF00012917,2022-06-17,FA10062,AD10062,55367.51,21.14,71.7,3.52,55313.43
BF00012918,2022-06-21,FA10062,AD10062,55313.43,29.26,17.95,9.23,55315.51
BF00012919,2022-06-22,FA10062,AD10062,55315.51,13.02,152.87,0.79,55174.87
BF00012920,2022-06-23,FA10062,AD10062,55174.87,39.6,87.04,7.27,55120.16
BF00012921,2022-06-24,FA10062,AD10062,55120.16,44.04,22.79,1.79,55139.62
BF00012922,2022-06-27,FA10062,AD10062,55139.62,34.83,125.96,2.33,55046.16
BF00012923,2022-06-28,FA10062,AD10062,55046.16,49.14,113.98,7.4,54973.92
BF00012924,2022-06-29,FA10062,AD10062,54973.92,43.02,68.12,8.22,54940.6
BF00012925,2022-06-30,FA10062,AD10062,54940.6,2.4,155.65,3.06,54784.29
BF00012926,2022-07-01,FA10062,AD10062,54784.29,4.61,79.21,3.92,54705.77
BF00012927,2022-07-05,FA10062,AD10062,54705.77,35.91,33.66,4.1,54703.92
BF00012928,2022-07-06,FA10062,AD10062,54703.92,39.28,125.2,2.05,54615.95
BF00012929,2022-07-07,FA10062,AD10062,54615.95,52.67,146.95,13.95,54507.72
BF00012930,2022-07-08,FA10062,AD10062,54507.72,0.18,41.51,10.0,54456.39
BF00012931,2022-07-11,FA10062,AD10062,54456.39,12.89,1.06,1.6,54466.62
BF00012932,2022-07-12,FA10062,AD10062,54466.62,45.26,96.4,5.16,54410.32
